Chr	Start	End	Cytoband	Gene	RefSeqName	Start.1	End.1	ks_stat	ks_p	log10_ks_p	n_events	Peak.Start	Peak.End	Peak.Start.1	Peak.End.1	type	arm	direction	telcent	negpos	iter	conf	n_right	n_left	ksby	log10_ksby	combined_sig	code
2	130908964	130940323	q21.1	SMPD4	NR_033230	0.758266768722137	0.758053637001167	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	130939494	130948302	q21.1	MZT2B	NM_025029	0.758059271307003	0.757999407657068	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	130949317	130956034	q21.1	TUBA3E	NM_207312	0.757992509200587	0.757946857050654	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131095505	131100254	q21.1	CCDC115	NM_001321118	0.75699894116509	0.75696666454457	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131099797	131105534	q21.1	IMP4	NM_001320307	0.756969770549114	0.756930778977852	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131113579	131132982	q21.1	PTPN18	NM_001142370	0.756876101064168	0.756744228402987	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131174325	131186119	q21.1	FAR2P2	NR_046258	0.756463240337677	0.756383082312322	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131193234	131199254	q21.1	CYP4F62P	NR_103761	0.756334725151867	0.756293810168601	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131220388	131266808	q21.1	POTEI	NM_001277406	0.756150172750603	0.755834678809871	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131278666	131285565	q21.1	CFC1B	NM_001079530	0.75575408580795	0.755707196693406	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131294142	131307488	q21.1	LOC646743	NR_033930	0.755648903037015	0.755558196829927	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131294142	131307471	q21.1	TISP43	NR_027313	0.755648903037015	0.755558312370578	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131349737	131357148	q21.1	CFC1	NM_032545	0.755271051127601	0.755220682200527	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131369105	131415610	q21.1	POTEJ	NM_001277083	0.75513941634423	0.754823344700245	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131437622	131443435	q21.1	CYP4F30P	NR_023391	0.754673739947479	0.754634231841545	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131486642	131487909	q21.1	GPR148	NM_207364	0.754340575083742	0.754331963907031	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131513076	131525707	q21.1	AMER3	NM_152698	0.754160916168849	0.754075069465588	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131674223	131804826	q21.1	ARHGEF4	NM_015320	0.753065679157492	0.752178034712394	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131805448	131851033	q21.1	FAM168B	NM_001321746	0.752173807283891	0.751863988428047	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131862419	131907425	q21.1	PLEKHB2	NM_001309448	0.751786603378301	0.75148071970108	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	131975923	132022416	q21.1	POTEE	NM_001083538	0.751015172437998	0.75069918235212	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132036862	132057392	q21.1	LOC440910	NR_030728	0.750600999985299	0.750461467658646	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132118064	132121731	q21.1	RAB6D	NM_001077637	0.75004910987381	0.750024187075863	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132160473	132165801	q21.1	LINC01120	NR_036499	0.749760876730067	0.749724664930924	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132199733	132202467	q21.1	NOC2LP2	NR_002826	0.749494045792688	0.749475464137497	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132233579	132240507	q21.1	TUBA3D	NM_080386	0.749264011154213	0.749216924940913	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132241532	132250064	q21.1	MZT2A	NM_001085365	0.749209958519343	0.749151970705851	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132248732	132248809	q21.1	MIR4784	NR_039945	0.749161023655637	0.749160500324455	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132250385	132279149	q21.1	LOC150776	NR_026922	0.74914978902651	0.748954294246001	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132285247	132291239	q21.1	CCDC74A	NM_138770	0.748912849135045	0.748872124454027	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132349614	132384002	q21.1	POTEKP	NR_033885	0.748475378250015	0.748241659903744	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132394597	132407188	q21.1	LINC01087	NR_108087	0.748169650892498	0.74808407604959	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132439999	132524977	q21.1	C2orf27A	NM_001354871	0.747861075797773	0.747283522068872	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132552533	132559234	q21.2	C2orf27B	NM_214461	0.747096237471052	0.747050694065261	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132741358	132795473	q21.2	LINC01945	NR_146484	0.745812886687796	0.745445093611477	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	132905163	133015542	q21.2	ANKRD30BL	NR_027020	0.74469958455592	0.743949392705768	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	133014538	133014653	q21.2	MIR663B	NR_031608	0.743956216400651	0.743955434802134	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	133062364	133080322	q21.2	ZNF806	NM_001355461	0.743631166568479	0.743509114862583	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	133110239	133111856	q21.2	FAM201B	NR_135203	0.743305783707372	0.743294793752565	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	133174146	133404169	q21.2	GPR39	NM_001508	0.742871439216412	0.741308085861628	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	133400852	133429152	q21.2	LYPD1	NM_001077427	0.741330629881478	0.741138288681074	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	133429371	134326031	q21.2	NCKAP5	NM_207481	0.741136800245637	0.735042642621833	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	133673129	133689067	q21.2	LOC101928185	NR_135572	0.739480096841823	0.739371774083801	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	134023766	134042330	q21.2	LOC101928161	NR_110294	0.737096989368826	0.736970818978569	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	134884695	134884763	q21.2	MIR3679	NR_037450	0.731245677802676	0.731245215640074	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135011829	135212192	q21.3	MGAT5	NM_002410	0.730381610446772	0.729019841544426	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135213329	135476571	q21.3	TMEM163	NM_030923	0.729012113913865	0.727222987331654	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135596185	135659602	q21.3	ACMSD	NM_138326	0.726410029722289	0.725979015520664	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135615389	135615443	q21.3	MIR5590	NR_049856	0.726279509566368	0.72627914255489	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135624202	135676176	q21.3	CCNT2-AS1	NR_036549	0.726219611933889	0.725866370183014	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135676391	135716915	q21.3	CCNT2	NR_135468	0.725864908933612	0.725589487209048	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135722060	135782248	q21.3	MAP3K19	NM_001282883	0.725554519171025	0.725145450896471	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135809834	135928279	q21.3	RAB3GAP1	NM_012233	0.724957962403385	0.724152949912863	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135894197	135894325	q21.3	SNORA40B	NR_145723	0.724384588527426	0.724383718574294	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	135954538	136288806	q21.3	ZRANB3	NM_032143	0.723974480387019	0.721702624967357	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136289024	136482840	q21.3	R3HDM1	NM_001354200	0.721701143328428	0.72038387116951	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136422966	136423048	q21.3	MIR128-1	NR_029672	0.720790805340286	0.720790248026561	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136499188	136542633	q21.3	UBXN4	NM_014607	0.720272761842861	0.719977487515952	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136545409	136594750	q21.3	LCT	NM_002299	0.719958620407389	0.719623273864311	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136577760	136580657	q21.3	LOC100507600	NR_045486	0.719738746549642	0.719719057063509	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136597195	136634047	q21.3	MCM6	NM_005915	0.719606656400178	0.719356191456105	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136663450	136743254	q21.3	DARS	NM_001349	0.719156353706442	0.718613965114322	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136742745	136765112	q21.3	DARS-AS1	NR_110199	0.718617424537326	0.718465407023919	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	136871918	136875725	q22.1	CXCR4	NM_003467	0.71773949909988	0.717713624790696	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	137523131	138435282	q22.1	THSD7B	NM_001316349	0.713313524183334	0.707114081840963	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	138636323	138685502	q22.1	LOC101928273	NR_120402	0.705747704905617	0.705413459396973	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	138721807	138773934	q22.1	HNMT	NM_006895	0.70516671214324	0.704812430526511	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	138859453	138863475	q22.1	LINC01832	NR_135526	0.704231199886324	0.704203864327737	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	139259349	139330805	q22.1	SPOPL	NM_001001664	0.701513303183975	0.70102765184772	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	139426726	139537811	q22.1	NXPH2	NM_007226	0.700375723922494	0.699620733737094	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	139654893	139656744	q22.1	YY1P2	NR_033658	0.698824984888132	0.698812404550255	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	140988995	142889270	q22.1	LRP1B	NM_018557	0.689757748840765	0.676842512989301	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	141344194	141344254	q22.1	MIR7157	NR_106979	0.687343635694403	0.687343227903872	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	143635194	143799885	q22.2	KYNU	NM_001199241	0.671772833923235	0.670653510084521	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	143886898	144525921	q22.3	ARHGAP15	NM_018460	0.670062125460114	0.665718999986427	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	144694633	144721722	q22.3	LOC101928386	NR_110237	0.664572347385634	0.664388236757446	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	144703580	145090636	q22.3	GTDC1	NM_001354360	0.66451153902097	0.661880909492231	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	145141941	145277958	q22.3	ZEB2	NM_014795	0.661532214605775	0.660607773861773	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	145277180	145278465	q22.3	ZEB2-AS1	NR_040248	0.660613061545657	0.660604328031787	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	145279434	145337001	q22.3	LINC01412	NR_110570	0.660597742214713	0.66020648758985	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	145281116	145282011	q22.3	LOC105373656	NR_136320	0.66058631048683	0.660580227611411	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	145425533	145834291	q22.3	TEX41	NR_033870	0.659604779068504	0.656826651704741	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	147344624	147348558	q22.3	PABPC1P2	NR_026904	0.646561660106552	0.646534922640743	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	148602085	148688396	q22.3	ACVR2A	NM_001278580	0.638015315293817	0.637428701818623	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	148687965	148779173	q23.1	ORC4	NM_181742	0.637431631113936	0.636811735134912	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	148778579	149271044	q23.1	MBD5	NM_018328	0.636815772261168	0.633468729531252	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	149402559	149545136	q23.1	EPC2	NM_015630	0.632574886670084	0.631605860828038	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	149632791	149883273	q23.1	KIF5C	NM_004522	0.631010112844951	0.629307709715643	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	149894980	150071772	q23.2	LYPD6B	NM_001317003	0.629228142986557	0.628026574594271	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	150186498	150330659	q23.2	LYPD6	NM_001195685	0.627246838320155	0.626267046808093	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	150426146	150444330	q23.2	MMADHC	NM_015702	0.625618068567708	0.625494480850812	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
2	150443871	150704748	q23.3	LOC101929231	NR_110240	0.625497600448374	0.623724547609589	0.520587212133795	6.85916776267522e-09	8.16372857496436	36	130568555	179340580	0.429100862046754	0.760580361502636	kirc	2q	del	tel	n	1	0.95	5	34	5.20497713777791e-07	6.283581173734368	3.271152005450774	n
